"","analysis_var","analysis_type","indicator","group_var","access","overaged","out_of_school","ece","level1","level2","level3","level4","non_formal","wgq"
"157","edu_ind_access_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","setting",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"158","edu_disrupted_teacher_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to teacher's absence","setting",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"159","edu_disrupted_hazards_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to natural hazards","setting",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"160","edu_disrupted_displaced_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to the school being occupied by displaced persons - Binary","setting",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"161","edu_ind_access_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","setting, child_gender_d",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"162","edu_disrupted_teacher_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to teacher's absence","setting, child_gender_d",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"163","edu_disrupted_hazards_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to natural hazards","setting, child_gender_d",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"164","edu_disrupted_displaced_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to the school being occupied by displaced persons - Binary","setting, child_gender_d",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"165","edu_ind_no_access_d","prop_select_one","% children 5 to 18 y.o. who did not attended school or any early childhood education program at any time during the 2023-2024 school year","setting",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"166","edu_barrier_d","prop_select_one","% children 5 to 18 y.o. not attending school or any early childhood education program at any time during the 2023-2024 school year, by main reason","setting",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"167","edu_ind_no_access_d","prop_select_one","% children 5 to 18 y.o. who did not attended school or any early childhood education program at any time during the 2023-2024 school year","setting, child_gender_d",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"168","edu_barrier_d","prop_select_one","% children 5 to 18 y.o. not attending school or any early childhood education program at any time during the 2023-2024 school year, by main reason","setting, child_gender_d",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"169","edu_level1_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","setting",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"170","edu_level1_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","setting, child_gender_d",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"171","edu_level2_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","setting",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"172","edu_level2_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","setting, child_gender_d",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"173","edu_level3_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","setting",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"174","edu_level3_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","setting, child_gender_d",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"175","edu_ind_access_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","edu_school_cycle_d, setting",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"176","edu_ind_access_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","edu_school_cycle_d, setting, child_gender_d",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"177","edu_attending_level0_level1_and_level1_minus_one_age_d","prop_select_one","% of children one year before primary school entry age attending early childhood education or primary school.","edu_school_cycle_d, setting",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"178","edu_attending_level0_level1_and_level1_minus_one_age_d","prop_select_one","% of children one year before primary school entry age attending early childhood education or primary school.","edu_school_cycle_d, setting, child_gender_d",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"179","edu_attending_level1_and_level1_minus_one_age_d","prop_select_one","% of children one year before primary school entry age attending primary school.","edu_school_cycle_d, setting",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"180","edu_attending_level1_and_level1_minus_one_age_d","prop_select_one","% of children one year before primary school entry age attending primary school.","edu_school_cycle_d, setting, child_gender_d",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"181","edu_attending_level123_and_level1_age_d","prop_select_one","% of school-aged children of primary school age currently attending primary, lower or upper secondary school","edu_school_cycle_d,setting",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"182","edu_attending_level123_and_level1_age_d","prop_select_one","% of school-aged children of primary school age currently attending primary, lower or upper secondary school","edu_school_cycle_d, setting, child_gender_d",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"183","edu_attending_level23_and_level2_age_d","prop_select_one","% of school-aged children of lower secondary school age currently attending lower secondary school or higher","edu_school_cycle_d,setting",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"184","edu_attending_level23_and_level2_age_d","prop_select_one","% of school-aged children of lower secondary school age currently attending lower secondary school or higher","edu_school_cycle_d, setting, child_gender_d",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"185","edu_attending_level3_and_level3_age_d","prop_select_one","% of school-aged children of upper secondary school age currently attending upper secondary school or higher","edu_school_cycle_d,setting",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"186","edu_attending_level3_and_level3_age_d","prop_select_one","% of school-aged children of upper secondary school age currently attending upper secondary school or higher","edu_school_cycle_d, setting, child_gender_d",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"187","coping_barrier","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to the school being occupied by displaced persons - Binary","setting",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"188","coping_barrier","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to the school being occupied by displaced persons - Binary","setting, child_gender_d",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"189","edu_disrupted_displaced","prop_select_multiple",NA,"setting",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"190","edu_disrupted_displaced","prop_select_multiple",NA,"setting, child_gender_d",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"191","edu_ind_access_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","pop_group",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"192","edu_disrupted_teacher_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to teacher's absence","pop_group",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"193","edu_disrupted_hazards_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to natural hazards","pop_group",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"194","edu_disrupted_displaced_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to the school being occupied by displaced persons - Binary","pop_group",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"195","edu_ind_access_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","pop_group, child_gender_d",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"196","edu_disrupted_teacher_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to teacher's absence","pop_group, child_gender_d",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"197","edu_disrupted_hazards_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to natural hazards","pop_group, child_gender_d",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"198","edu_disrupted_displaced_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to the school being occupied by displaced persons - Binary","pop_group, child_gender_d",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"199","edu_ind_no_access_d","prop_select_one","% children 5 to 18 y.o. who did not attended school or any early childhood education program at any time during the 2023-2024 school year","pop_group",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"200","edu_barrier_d","prop_select_one","% children 5 to 18 y.o. not attending school or any early childhood education program at any time during the 2023-2024 school year, by main reason","pop_group",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"201","edu_ind_no_access_d","prop_select_one","% children 5 to 18 y.o. who did not attended school or any early childhood education program at any time during the 2023-2024 school year","pop_group, child_gender_d",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"202","edu_barrier_d","prop_select_one","% children 5 to 18 y.o. not attending school or any early childhood education program at any time during the 2023-2024 school year, by main reason","pop_group, child_gender_d",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"203","edu_level1_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","pop_group",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"204","edu_level1_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","pop_group, child_gender_d",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"205","edu_level2_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","pop_group",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"206","edu_level2_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","pop_group, child_gender_d",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"207","edu_level3_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","pop_group",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"208","edu_level3_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","pop_group, child_gender_d",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"209","edu_ind_access_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","edu_school_cycle_d, pop_group",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"210","edu_ind_access_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","edu_school_cycle_d, pop_group, child_gender_d",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"211","edu_attending_level0_level1_and_level1_minus_one_age_d","prop_select_one","% of children one year before primary school entry age attending early childhood education or primary school.","edu_school_cycle_d, pop_group",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"212","edu_attending_level0_level1_and_level1_minus_one_age_d","prop_select_one","% of children one year before primary school entry age attending early childhood education or primary school.","edu_school_cycle_d, pop_group, child_gender_d",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"213","edu_attending_level1_and_level1_minus_one_age_d","prop_select_one","% of children one year before primary school entry age attending primary school.","edu_school_cycle_d, pop_group",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"214","edu_attending_level1_and_level1_minus_one_age_d","prop_select_one","% of children one year before primary school entry age attending primary school.","edu_school_cycle_d, pop_group, child_gender_d",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"215","edu_attending_level123_and_level1_age_d","prop_select_one","% of school-aged children of primary school age currently attending primary, lower or upper secondary school","edu_school_cycle_d,pop_group",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"216","edu_attending_level123_and_level1_age_d","prop_select_one","% of school-aged children of primary school age currently attending primary, lower or upper secondary school","edu_school_cycle_d, pop_group, child_gender_d",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"217","edu_attending_level23_and_level2_age_d","prop_select_one","% of school-aged children of lower secondary school age currently attending lower secondary school or higher","edu_school_cycle_d,pop_group",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"218","edu_attending_level23_and_level2_age_d","prop_select_one","% of school-aged children of lower secondary school age currently attending lower secondary school or higher","edu_school_cycle_d, pop_group, child_gender_d",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"219","edu_attending_level3_and_level3_age_d","prop_select_one","% of school-aged children of upper secondary school age currently attending upper secondary school or higher","edu_school_cycle_d,pop_group",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"220","edu_attending_level3_and_level3_age_d","prop_select_one","% of school-aged children of upper secondary school age currently attending upper secondary school or higher","edu_school_cycle_d, pop_group, child_gender_d",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"221","coping_barrier","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to the school being occupied by displaced persons - Binary","pop_group",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"222","coping_barrier","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to the school being occupied by displaced persons - Binary","pop_group, child_gender_d",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"223","edu_disrupted_displaced","prop_select_multiple",NA,"pop_group",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"224","edu_disrupted_displaced","prop_select_multiple",NA,"pop_group, child_gender_d",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"225","edu_ind_access_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","young_adult",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"226","edu_disrupted_teacher_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to teacher's absence","young_adult",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"227","edu_disrupted_hazards_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to natural hazards","young_adult",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"228","edu_disrupted_displaced_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to the school being occupied by displaced persons - Binary","young_adult",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"229","edu_ind_access_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","young_adult, child_gender_d",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"230","edu_disrupted_teacher_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to teacher's absence","young_adult, child_gender_d",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"231","edu_disrupted_hazards_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to natural hazards","young_adult, child_gender_d",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"232","edu_disrupted_displaced_d","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to the school being occupied by displaced persons - Binary","young_adult, child_gender_d",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"233","edu_ind_no_access_d","prop_select_one","% children 5 to 18 y.o. who did not attended school or any early childhood education program at any time during the 2023-2024 school year","young_adult",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"234","edu_barrier_d","prop_select_one","% children 5 to 18 y.o. not attending school or any early childhood education program at any time during the 2023-2024 school year, by main reason","young_adult",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"235","edu_ind_no_access_d","prop_select_one","% children 5 to 18 y.o. who did not attended school or any early childhood education program at any time during the 2023-2024 school year","young_adult, child_gender_d",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"236","edu_barrier_d","prop_select_one","% children 5 to 18 y.o. not attending school or any early childhood education program at any time during the 2023-2024 school year, by main reason","young_adult, child_gender_d",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"237","edu_level1_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","young_adult",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"238","edu_level1_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","young_adult, child_gender_d",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"239","edu_level2_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","young_adult",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"240","edu_level2_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","young_adult, child_gender_d",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"241","edu_level3_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","young_adult",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"242","edu_level3_overage_learners_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","young_adult, child_gender_d",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"243","edu_ind_access_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","edu_school_cycle_d, young_adult",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"244","edu_ind_access_d","prop_select_one","% children 5 to 18 y.o. who attended school or any early childhood education program at any time during the 2023-2024 school year","edu_school_cycle_d, young_adult, child_gender_d",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"245","edu_attending_level0_level1_and_level1_minus_one_age_d","prop_select_one","% of children one year before primary school entry age attending early childhood education or primary school.","edu_school_cycle_d, young_adult",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"246","edu_attending_level0_level1_and_level1_minus_one_age_d","prop_select_one","% of children one year before primary school entry age attending early childhood education or primary school.","edu_school_cycle_d, young_adult, child_gender_d",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"247","edu_attending_level1_and_level1_minus_one_age_d","prop_select_one","% of children one year before primary school entry age attending primary school.","edu_school_cycle_d, young_adult",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"248","edu_attending_level1_and_level1_minus_one_age_d","prop_select_one","% of children one year before primary school entry age attending primary school.","edu_school_cycle_d, young_adult, child_gender_d",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"249","edu_attending_level123_and_level1_age_d","prop_select_one","% of school-aged children of primary school age currently attending primary, lower or upper secondary school","edu_school_cycle_d,young_adult",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"250","edu_attending_level123_and_level1_age_d","prop_select_one","% of school-aged children of primary school age currently attending primary, lower or upper secondary school","edu_school_cycle_d, young_adult, child_gender_d",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"251","edu_attending_level23_and_level2_age_d","prop_select_one","% of school-aged children of lower secondary school age currently attending lower secondary school or higher","edu_school_cycle_d,young_adult",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"252","edu_attending_level23_and_level2_age_d","prop_select_one","% of school-aged children of lower secondary school age currently attending lower secondary school or higher","edu_school_cycle_d, young_adult, child_gender_d",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"253","edu_attending_level3_and_level3_age_d","prop_select_one","% of school-aged children of upper secondary school age currently attending upper secondary school or higher","edu_school_cycle_d,young_adult",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"254","edu_attending_level3_and_level3_age_d","prop_select_one","% of school-aged children of upper secondary school age currently attending upper secondary school or higher","edu_school_cycle_d, young_adult, child_gender_d",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"255","coping_barrier","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to the school being occupied by displaced persons - Binary","young_adult",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"256","coping_barrier","prop_select_one","% of children 5 to 18 y.o. whose education was disrupted due to the school being occupied by displaced persons - Binary","young_adult, child_gender_d",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"257","edu_disrupted_displaced","prop_select_multiple",NA,"young_adult",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"258","edu_disrupted_displaced","prop_select_multiple",NA,"young_adult, child_gender_d",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
